date,keystrokes
1474977320,0
1474977329,0
1474977338,0
1474977347,0
1474977356,0
1474977365,0
1474977374,0
1474977383,0
1474977392,0
1474977401,0
1474977410,0
1474977419,0
1474977428,0
1474977437,0
1474977447,0
1474977456,0
1474977465,0
1474977474,0
1474977483,0
1474977492,0
1474977501,0
1474977510,0
1474977519,0
1474977528,0
1474977537,0
1474977546,0
1474977555,0
1474977564,0
1474977573,0
1474977583,0
1474977592,0
1474977601,0
1474977610,0
1474977619,0
1474977628,0
1474977637,0
1474977646,0
1474977655,0
1474977664,0
1474977673,0
1474977682,0
1474977691,0
1474977701,0
1474977710,0
1474977719,0
1474977728,0
1474977737,0
1474977746,0
1474977755,0
1474977764,0
1474977773,0
1474977782,0
1474977791,0
1474977800,0
1474977809,0
1474977819,0
1474977828,6
1474977837,22
1474977846,6
1474977855,41
1474977864,16
1474977873,40
1474977882,35
1474977891,35
1474977900,10
1474977909,27
1474977918,28
1474977928,0
1474977937,35
1474977946,27
1474977955,0
1474977964,0
1474977973,0
1474977982,8
1474977991,0
1474978000,0
1474978009,0
1474978018,1
1474978028,2
1474978037,16
1474978046,0
1474978055,16
1474978064,0
1474978073,0
1474978082,5
1474978091,3
1474978100,2
1474978109,0
1474978119,1
1474978128,3
1474978137,0
1474978146,0
1474978155,11
1474978164,6
1474978173,11
1474978182,4
1474978191,4
1474978200,27
1474978209,63
1474978219,40
1474978228,7
1474978237,2
1474978246,10
1474978255,21
1474978264,6
1474978273,41
1474978282,61
1474978291,17
1474978300,40
1474978309,39
1474978319,17
1474978328,0
1474978337,21
1474978346,35
1474978355,13
1474978364,30
1474978373,36
1474978382,29
1474978391,5
1474978400,23
1474978409,35
1474978418,11
1474978427,36
1474978436,36
1474978446,39
1474978455,0
1474978464,0
1474978473,0
1474978482,0
1474978491,1
1474978500,0
1474978509,0
1474978518,0
1474978527,23
1474978536,26
1474978545,36
1474978554,1
1474978564,0
1474978573,22
1474978582,0
1474978591,12
1474978600,0
1474978609,1
1474978618,1
1474978627,50
1474978636,10
1474978645,15
1474978654,19
1474978664,34
1474978673,27
1474978682,12
1474978691,1
1474978700,22
1474978709,0
1474978718,18
1474978727,6
1474978736,7
1474978745,30
1474978754,2
1474978764,0
1474978773,2
1474978782,32
1474978791,0
1474978800,21
1474978809,24
1474978818,11
1474978827,19
1474978836,0
1474978845,17
1474978855,41
1474978864,7
1474978873,14
1474978882,42
1474978891,28
1474978900,7
1474978909,0
1474978918,0
1474978927,0
1474978936,1
1474978946,3
1474978955,2
1474978964,0
1474978973,2
1474978982,1
1474978991,0
1474979000,0
1474979009,0
1474979018,0
1474979027,0
1474979036,0
1474979045,0
1474979055,0
1474979064,0
1474979073,0
1474979082,0
1474979091,0
1474979100,6
1474979109,2
1474979118,13
1474979127,37
1474979136,8
1474979145,0
1474979154,0
1474979164,4
1474979173,4
1474979182,0
1474979191,22
1474979200,0
1474979209,0
1474979218,0
1474979227,1
1474979236,23
1474979245,0
1474979255,1
1474979264,5
1474979273,4
1474979282,22
1474979291,0
1474979300,12
1474979309,11
1474979318,34
1474979327,16
1474979336,3
1474979345,7
1474979354,2
1474979363,9
1474979373,5
1474979382,1
1474979391,15
1474979400,22
1474979409,0
1474979418,1
1474979427,0
1474979436,11
1474979445,22
1474979454,1
1474979463,0
1474979473,0
1474979482,0
1474979491,13
1474979500,1
1474979509,18
1474979518,10
1474979527,0
1474979536,1
1474979545,0
1474979554,0
1474979563,0
1474979573,0
1474979582,0
1474979591,4
1474979600,0
1474979609,18
1474979618,26
1474979627,81
1474979636,2
1474979645,6
1474979655,1
1474979664,3
1474979673,0
1474979682,0
1474979692,0
1474979701,0
1474979710,0
1474979719,0
1474979728,0
1474979737,0
1474979746,0
1474979755,0
1474979764,0
1474979773,0
1474979782,0
1474979791,0
1474979800,0
1474979809,0
1474979819,0
1474979828,0
1474979837,0
1474979846,0
1474979855,0
1474979864,0
1474979873,0
1474979882,0
1474979891,0
1474979900,0
1474979909,0
1474979918,0
1474979927,0
1474979936,0
1474979946,0
1474979955,0
1474979964,0
1474979973,0
1474979982,0
1474979991,0
1474980000,0
1474980009,0
1474980018,0
1474980027,0
1474980036,0
1474980045,0
1474980054,0
1474980063,0
1474980073,0
1474980082,0
1474980091,0
1474980100,0
1474980109,0
1474980118,0
1474980127,0
1474980136,0
1474980145,0
1474980154,0
1474980163,0
1474980172,0
1474980182,0
1474980191,0
1474980200,0
1474980209,0
1474980218,0
1474980227,0
1474980236,0
1474980245,0
1474980254,0
1474980263,0
1474980272,0
1474980281,0
1474980291,0
1474980300,0
1474980309,0
1474980318,0
1474980327,0
1474980336,0
1474980345,0
1474980354,0
1474980363,0
1474980372,0
1474980381,0
1474980390,0
1474980399,0
1474980409,0
1474980418,0
1474980427,0
1474980436,0
1474980445,0
1474980454,0
1474980463,0
1474980472,0
1474980481,0
1474980490,0
1474980499,0
1474980508,0
1474980517,0
1474980527,0
1474980536,0
1474980545,0
1474980554,0
1474980563,0
1474980572,0
1474980581,0
1474980590,0
1474980600,13
1474980609,27
1474980618,1
1474980627,0
1474980636,0
1474980645,0
1474980654,0
1474980663,8
1474980672,11
1474980681,0
1474980690,0
1474980699,0
1474980709,0
1474980718,0
1474980727,0
1474980736,0
1474980745,0
1474980754,0
1474980763,33
1474980772,60
1474980781,9
1474980790,0
1474980799,0
1474980808,0
1474980817,0
1474980826,0
1474980836,0
1474980845,1
1474980854,2
1474980863,0
1474980872,0
1474980881,2
1474980891,1
1474980900,2
1474980909,0
1474980918,0
1474980927,0
1474980936,0
1474980945,40
1474980954,2
1474980963,0
1474980972,1
1474980981,0
1474980990,3
1474981000,1
1474981009,0
1474981018,2
1474981027,2
1474981036,0
1474981045,1
1474981054,1
1474981063,0
1474981072,9
1474981081,18
1474981090,0
1474981100,0
1474981109,0
1474981118,0
1474981127,0
1474981136,0
1474981145,0
1474981154,0
1474981163,0
1474981172,0
1474981181,0
1474981190,0
1474981199,0
1474981208,0
1474981217,0
1474981226,0
1474981236,0
1474981245,0
1474981254,0
1474981263,0
1474981272,0
1474981281,0
1474981290,0
1474981299,0
1474981308,0
1474981317,0
1474981326,0
1474981335,0
1474981344,0
1474981353,0
1474981362,0
1474981372,0
1474981381,0
1474981390,0
1474981399,0
1474981408,0
1474981417,0
1474981426,0
1474981435,0
1474981444,0
1474981453,0
1474981462,0
1474981471,0
1474981480,0
1474981490,0
1474981499,0
1474981508,0
1474981517,0
1474981526,0
1474981535,0
1474981544,0
1474981553,0
1474981562,0
1474981571,1
1474981580,0
1474981590,0
1474981599,4
1474981608,27
1474981617,42
1474981626,5
1474981635,1
1474981644,0
1474981653,0
1474981662,10
1474981671,1
1474981680,1
1474981690,2
1474981699,1
1474981708,0
1474981717,0
1474981726,5
1474981735,0
1474981744,0
1474981753,6
1474981762,18
1474981771,0
1474981780,0
1474981789,9
1474981799,1
1474981808,0
1474981817,0
1474981826,0
1474981835,0
1474981844,0
1474981853,0
1474981862,0
1474981871,0
1474981880,0
1474981889,20
1474981898,18
1474981908,5
1474981917,0
1474981926,0
1474981935,0
1474981944,0
1474981953,3
1474981962,1
1474981971,1
1474981980,0
1474981989,0
1474981998,5
1474982007,20
1474982016,0
1474982026,1
1474982035,14
1474982044,24
1474982053,3
1474982062,20
1474982071,15
1474982080,2
1474982089,0
1474982098,0
1474982107,0
1474982116,0
1474982125,0
1474982134,2
1474982143,1
1474982152,0
1474982162,0
1474982171,0
1474982180,0
1474982189,20
1474982198,3
1474982207,0
1474982216,0
1474982225,0
1474982234,13
1474982243,26
1474982252,0
1474982261,1
1474982271,1
1474982280,0
1474982289,0
1474982298,0
1474982307,0
1474982316,12
1474982325,24
1474982334,7
1474982343,35
1474982352,11
1474982361,4
1474982371,1
1474982380,19
1474982389,25
1474982398,22
1474982407,1
1474982416,0
1474982425,25
1474982434,7
1474982443,26
1474982452,2
1474982461,5
1474982471,0
1474982480,0
1474982489,0
1474982498,0
1474982507,0
1474982516,33
1474982525,0
1474982534,0
1474982543,4
1474982552,7
1474982561,6
1474982570,17
1474982580,24
1474982589,0
1474982598,1
1474982607,6
1474982616,1
1474982625,1
1474982634,10
1474982643,29
1474982652,5
1474982661,19
1474982670,14
1474982679,17
1474982688,0
1474982698,0
1474982707,0
1474982716,0
1474982725,0
1474982734,29
1474982743,0
1474982752,5
1474982761,2
1474982770,10
1474982779,44
1474982788,4
1474982797,2
1474982806,0
1474982816,0
1474982825,1
1474982834,1
1474982843,0
1474982852,0
1474982861,0
1474982870,0
1474982879,0
1474982888,0
1474982897,0
1474982906,18
1474982915,10
1474982924,6
1474982933,1
1474982943,0
1474982952,0
1474982961,0
1474982970,0
1474982979,0
1474982988,0
1474982997,0
1474983006,3
1474983015,0
1474983024,0
1474983033,2
1474983042,2
1474983051,7
1474983060,2
1474983070,21
1474983079,0
1474983088,4
1474983097,15
1474983106,0
1474983115,0
1474983124,0
1474983133,0
1474983142,16
1474983151,5
1474983160,21
1474983169,0
1474983178,0
1474983187,0
1474983196,0
1474983206,13
1474983215,12
1474983224,1
1474983233,24
1474983242,2
1474983251,1
1474983260,3
1474983269,1
1474983278,4
1474983287,2
1474983296,0
1474983305,1
1474983314,0
1474983323,18
1474983333,26
1474983342,1
1474983351,6
1474983360,0
1474983369,0
1474983378,0
1474983387,1
1474983396,28
1474983405,1
1474983414,13
1474983423,27
1474983433,0
1474983442,12
1474983451,0
1474983460,0
1474983469,0
1474983478,0
1474983487,1
1474983496,10
1474983505,21
1474983514,33
1474983523,1
1474983532,1
1474983541,4
1474983550,20
1474983560,11
1474983569,1
1474983578,25
1474983587,21
1474983596,0
1474983605,6
1474983614,27
1474983623,5
1474983632,5
1474983641,8
1474983650,27
1474983659,26
1474983668,1
1474983677,2
1474983687,0
1474983696,0
1474983705,15
1474983714,9
1474983723,0
1474983732,0
1474983741,0
1474983750,0
1474983759,19
1474983768,14
1474983777,24
1474983786,13
1474983795,15
1474983804,12
1474983813,2
1474983823,1
1474983832,2
1474983841,20
1474983850,80
1474983859,8
1474983868,37
1474983877,50
1474983886,11
1474983895,67
1474983904,30
1474983913,0
1474983922,0
1474983931,0
1474983940,0
1474983950,0
1474983959,0
1474983968,0
1474983977,0
1474983986,0
1474983995,0
1474984004,0
1474984013,0
1474984022,0
1474984031,0
1474984040,0
1474984049,0
1474984058,0
1474984067,0
1474984076,0
1474984085,0
1474984094,0
1474984104,0
1474984113,0
1474984122,0
1474984131,0
1474984140,0
1474984149,0
1474984158,0
1474984167,0
1474984176,0
1474984185,0
1474984194,0
1474984203,0
1474984212,0
1474984221,0
1474984230,0
1474984240,0
1474984249,0
1474984258,0
1474984267,0
1474984276,0
1474984285,0
1474984294,0
1474984303,0
1474984312,0
1474984321,0
1474984330,0
1474984339,0
1474984348,0
1474984357,0
1474984366,0
1474984376,0
1474984385,0
1474984394,0
1474984403,0
1474984412,0
1474984421,0
1474984430,0
1474984439,0
1474984448,0
1474984457,0
1474984466,0
1474984475,0
1474984484,0
1474984494,0
1474984503,0
1474984512,0
1474984521,0
1474984530,0
1474984539,0
1474984548,0
1474984557,0
1474984566,0
1474984575,0
1474984584,0
1474984593,0
1474984602,0
1474984611,0
1474984620,0
1474984630,0
1474984639,0
1474984648,0
1474984657,0
1474984666,0
1474984675,0
1474984684,0
1474984693,0
1474984702,0
1474984711,0
1474984720,0
1474984729,0
1474984738,0
1474984747,0
1474984756,0
1474984766,0
1474984775,0
1474984784,0
1474984793,0
1474984802,0
1474984811,0
1474984820,0
1474984829,0
1474984838,0
1474984847,0
1474984856,0
1474984865,0
1474984874,0
1474984884,0
1474984893,0
1474984902,0
1474984911,0
1474984920,0
1474984929,0
1474984938,0
1474984947,0
1474984956,0
1474984965,0
1474984974,0
1474984983,0
1474984992,0
1474985001,0
1474985011,0
1474985020,0
1474985029,0
1474985038,0
1474985047,0
1474985056,0
1474985065,0
1474985074,0
1474985083,0
1474985092,0
1474985101,0
1474985110,0
1474985119,0
1474985128,8
1474985137,22
1474985147,7
1474985156,0
1474985165,0
1474985174,0
1474985183,0
1474985192,0
1474985201,0
1474985210,52
1474985219,0
1474985228,1
1474985237,0
1474985246,0
1474985255,0
1474985265,0
1474985274,0
1474985283,0
1474985292,0
1474985301,0
1474985310,0
1474985319,0
1474985328,0
1474985337,0
1474985346,0
1474985355,0
1474985364,0
1474985373,0
1474985382,0
1474985391,0
1474985401,0
1474985410,0
1474985419,0
1474985428,0
1474985437,0
1474985446,0
1474985455,0
1474985464,0
1474985473,0
1474985482,0
1474985491,0
1474985500,0
1474985509,0
1474985518,0
1474985528,0
1474985537,0
1474985546,0
1474985555,0
1474985564,0
1474985573,0
1474985582,0
1474985591,14
1474985600,0
1474985609,0
1474985618,0
1474985628,0
1474985637,0
1474985646,0
1474985655,0
1474985664,0
1474985673,0
1474985682,0
1474985691,0
1474985700,0
1474985709,0
1474985718,0
1474985727,0
1474985736,0
1474985745,0
1474985755,0
1474985764,0
1474985773,0
1474985782,0
1474985791,0
1474985800,0
1474985809,7
1474985818,0
1474985827,0
1474985836,0
1474985845,0
1474985854,0
1474985863,0
1474985872,0
1474985881,0
1474985891,0
1474985900,0
1474985909,0
1474985918,0
1474985927,0
1474985936,0
1474985945,0
1474985954,0
1474985963,0
1474985972,0
1474985981,0
1474985990,0
1474985999,0
1474986008,0
1474986017,0
1474986027,0
1474986036,0
1474986045,0
1474986054,0
1474986063,0
1474986072,0
1474986081,0
1474986090,0
1474986099,0
1474986108,0
1474986117,0
1474986126,0
1474986135,0
1474986144,0
1474986153,0
1474986163,0
1474986172,0
1474986181,0
1474986190,0
1474986199,0
1474986208,0
1474986217,0
1474986226,0
1474986235,0
1474986244,0
1474986253,0
1474986262,0
1474986271,0
1474986280,0
1474986290,0
1474986299,0
1474986308,0
1474986317,0
1474986326,0
1474986335,0
1474986344,0
1474986353,0
1474986362,0
1474986371,0
1474986380,1
1474986389,0
1474986398,0
1474986407,0
1474986417,5
1474986426,56
1474986435,17
1474986444,3
1474986453,1
1474986462,1
1474986471,0
1474986480,0
1474986489,0
1474986498,12
1474986507,2
1474986516,48
1474986525,3
1474986534,3
1474986544,4
1474986553,0
1474986562,0
1474986571,4
1474986580,3
1474986589,12
1474986598,0
1474986607,1
1474986616,0
1474986626,0
1474986635,0
1474986644,0
1474986653,0
1474986662,47
1474986671,33
1474986680,0
1474986689,0
1474986698,0
1474986707,0
1474986716,0
1474986725,0
1474986734,0
1474986743,0
1474986752,0
1474986761,0
1474986771,0
1474986780,0
1474986789,0
1474986798,0
1474986807,0
1474986816,0
1474986825,0
1474986834,0
1474986843,0
1474986852,0
1474986861,0
1474986870,0
1474986879,0
1474986888,0
1474986897,0
1474986907,0
1474986916,0
1474986925,0
1474986934,0
1474986943,0
1474986952,0
1474986961,0
1474986970,0
1474986979,0
1474986988,0
1474986997,0
1474987006,0
1474987015,0
1474987025,0
1474987034,0
1474987043,0
1474987052,0
1474987061,0
1474987070,0
1474987079,0
1474987088,0
1474987097,0
1474987106,0
1474987115,0
1474987124,0
1474987133,0
1474987143,0
1474987152,0
1474987161,0
1474987170,0
1474987179,0
1474987188,0
1474987197,0
1474987206,0
1474987215,0
1474987224,0
1474987233,0
1474987242,0
1474987251,0
1474987261,0
1474987270,0
1474987279,0
1474987288,0
1474987297,0
1474987306,0
1474987315,0
1474987324,0
1474987333,0
1474987342,0
1474987351,0
1474987360,0
1474987369,0
1474987378,0
1474987388,0
1474987397,8
1474987406,25
1474987415,2
1474987424,0
1474987433,6
1474987442,0
1474987451,0
1474987460,0
1474987469,1
1474987478,0
1474987487,0
1474987497,0
1474987506,23
1474987515,1
1474987524,0
1474987533,4
1474987542,5
1474987551,0
1474987560,0
1474987569,0
1474987578,0
1474987587,0
1474987596,0
1474987605,0
1474987614,0
1474987624,0
1474987633,0
1474987642,1
1474987651,0
1474987660,0
1474987669,0
1474987678,0
1474987687,0
1474987696,0
1474987705,0
1474987714,0
1474987723,0
1474987732,0
1474987741,0
1474987750,0
1474987759,0
1474987769,0
1474987778,0
1474987787,0
1474987796,0
1474987805,0
1474987814,0
1474987823,0
1474987832,0
1474987841,0
1474987850,0
1474987859,7
1474987868,0
1474987877,0
1474987887,0
1474987896,0
1474987905,4
1474987914,21
1474987923,2
1474987932,27
1474987941,0
1474987950,0
1474987959,0
1474987968,0
1474987977,0
1474987986,0
1474987995,0
1474988004,0
1474988013,0
1474988022,0
1474988032,0
1474988041,0
1474988050,2
1474988059,1
1474988068,1
1474988077,0
1474988086,31
1474988095,48
1474988104,26
1474988113,28
1474988122,36
1474988131,58
1474988140,10
1474988149,0
1474988159,1
1474988168,0
1474988177,0
1474988186,0
1474988195,0
1474988204,4
1474988213,0
1474988222,31
1474988231,37
1474988240,11
1474988249,4
1474988258,1
1474988267,22
1474988276,0
1474988285,14
1474988295,11
1474988304,1
1474988313,1
1474988322,11
1474988331,10
1474988340,0
1474988349,1
1474988358,17
1474988367,36
1474988376,4
1474988385,10
1474988394,13
1474988403,46
1474988412,23
1474988422,20
1474988431,0
1474988440,30
1474988449,1
1474988458,0
1474988467,0
1474988476,0
1474988485,0
1474988494,0
1474988503,0
1474988512,0
1474988521,1
1474988530,11
1474988539,0
1474988548,4
1474988558,0
1474988567,25
1474988576,12
1474988585,1
1474988594,16
1474988603,38
1474988612,44
1474988621,29
1474988630,24
1474988639,0
1474988648,3
1474988657,4
1474988666,20
1474988675,14
1474988685,0
1474988694,30
1474988703,4
1474988712,1
1474988721,47
1474988730,57
1474988739,47
1474988748,32
1474988757,32
1474988766,19
1474988775,14
1474988784,2
1474988793,0
1474988803,7
1474988812,0
1474988821,5
1474988830,5
1474988839,0
1474988848,6
1474988857,1
1474988866,0
1474988875,7
1474988884,0
1474988893,5
1474988902,0
1474988911,0
1474988920,0
1474988929,0
1474988939,0
1474988948,0
1474988957,0
1474988966,0
1474988975,0
1474988984,0
1474988993,0
1474989002,0
1474989011,0
1474989020,0
1474989029,0
1474989038,0
1474989047,0
1474989056,0
1474989065,0
1474989074,0
1474989084,0
1474989093,0
1474989102,0
1474989111,0
1474989120,0
1474989129,0
1474989138,0
1474989147,0
1474989156,0
1474989165,0
1474989174,0
1474989183,0
1474989192,0
1474989201,0
1474989210,0
1474989219,0
1474989228,0
1474989238,0
1474989247,0
1474989256,0
1474989265,0
1474989274,0
1474989283,0
1474989292,0
1474989301,0
1474989310,0
1474989319,0
1474989328,0
1474989337,0
1474989346,0
1474989355,0
1474989365,0
1474989374,0
1474989383,0
1474989392,0
1474989401,0
1474989410,0
1474989419,0
1474989428,0
1474989437,0
1474989446,0
1474989455,0
1474989464,0
1474989473,0
1474989482,0
1474989491,0
1474989501,0
1474989510,0
1474989519,0
1474989528,0
1474989537,0
1474989546,0
1474989555,0
1474989564,0
1474989573,0
1474989582,0
1474989591,0
1474989600,0
1474989609,0
1474989618,0
1474989628,0
1474989637,0
1474989646,0
1474989655,0
1474989664,0
1474989673,0
1474989682,0
1474989691,0
1474989700,0
1474989709,0
1474989718,0
1474989727,0
1474989736,0
1474989745,1
1474989754,0
1474989764,0
1474989773,0
1474989782,0
1474989791,0
1474989800,0
1474989809,0
1474989818,0
1474989827,0
1474989836,0
1474989845,1
1474989854,0
1474989863,0
1474989872,8
1474989881,51
1474989890,83
1474989899,1
1474989909,0
1474989918,2
1474989927,22
1474989936,0
1474989945,0
1474989954,11
1474989963,2
1474989972,13
1474989981,15
1474989990,22
1474989999,5
1474990009,1
1474990018,0
1474990027,0
1474990036,0
1474990045,0
1474990054,0
1474990063,0
1474990072,0
1474990081,0
1474990090,0
1474990099,0
1474990108,0
1474990117,0
1474990126,0
1474990135,0
1474990144,0
1474990154,0
1474990163,0
1474990172,0
1474990181,0
1474990190,0
1474990199,0
1474990208,0
1474990217,0
1474990226,0
1474990235,0
1474990244,0
1474990253,0
1474990262,0
1474990271,0
1474990280,0
1474990289,0
1474990298,0
1474990308,0
1474990317,0
1474990326,0
1474990335,0
1474990344,0
1474990353,0
1474990362,0
1474990371,0
1474990380,0
1474990389,0
1474990398,0
1474990407,0
1474990416,0
1474990425,0
1474990434,0
1474997638,0
1475009258,0
1475009267,0
1475009276,0
1475009285,0
1475009294,0
1475009303,0
1475009312,0
1475010221,0
1475012610,0
1475012619,0
1475012628,0
1475012637,0
1475012863,0
1475012872,0
1475012881,0
1475012890,0
1475015935,0
1475015944,0
1475015953,0
1475015962,0
1475019212,0
1475019221,0
1475019230,0
1475019239,0
1475022492,0
1475022501,0
1475022510,0
1475022519,0
1475025772,0
1475025781,0
1475025791,0
1475025800,0
1475026125,0
1475026134,0
1475026143,0
1475026152,0
1475029102,0
1475029111,0
1475029120,0
1475029130,0
1475029406,0
1475029416,0
1475029425,0
1475029434,0
1475032431,0
1475032440,0
1475032450,0
1475032459,0
1475032735,0
1475032744,0
1475032753,0
1475032762,0
1475033692,0
1475033701,0
1475033710,0
1475033719,0
1475033728,0
1475053958,0
1475053967,1
1475053976,1
1475053986,15
1475053995,5
1475054004,0
1475054013,2
1475054022,0
1475054055,0
1475054064,0
1475054073,0
1475054082,0
1475054091,0
1475054144,0
1475054153,0
1475054162,0
1475054171,0
1475054180,0
1475054220,0
1475054229,0
1475054238,0
1475054247,0
1475054319,0
1475054328,0
1475054337,0
1475054346,0
1475054355,0
1475054382,0
1475054391,0
1475054400,0
1475054409,0
1475054418,0
1475054446,0
1475054455,0
1475054464,0
1475054473,0
1475054482,0
1475054508,0
1475054517,0
1475054526,0
1475054535,0
1475054562,0
1475054572,0
1475054581,0
1475054590,0
1475054599,0
1475054625,0
1475054634,0
1475054643,0
1475054652,0
1475054661,0
1475054690,0
1475054699,0
1475054708,0
1475054717,0
1475054744,0
1475054753,0
1475054762,0
1475054771,0
1475054780,0
1475054806,0
1475054815,0
1475054824,0
1475054833,0
1475054842,0
1475054870,0
1475054880,0
1475054889,0
1475054898,0
1475054907,0
1475054933,0
1475054942,0
1475054951,0
1475054960,0
1475054988,0
1475054997,0
1475055006,0
1475055015,0
1475055024,0
1475055050,0
1475055059,0
1475055068,0
1475055077,0
1475055086,0
1475055113,0
1475055122,0
1475055132,0
1475055141,0
1475055168,0
1475055177,0
1475055186,0
1475055195,0
1475055204,0
1475055231,0
1475055240,0
1475055249,0
1475055258,0
1475055267,0
1475055295,0
1475055304,0
1475055313,0
1475055322,0
1475055331,0
1475055357,0
1475055366,0
1475055375,0
1475055384,0
1475055412,0
1475055421,0
1475055430,0
1475055439,0
1475055448,0
1475055474,0
1475055483,0
1475055492,0
1475055501,0
1475055510,0
1475055538,0
1475055547,0
1475055556,0
1475055565,0
1475055592,0
1475055601,0
1475055610,0
1475055619,0
1475055628,0
1475055655,0
1475055664,0
1475055673,0
1475055682,0
1475055691,0
1475055719,0
1475055728,0
1475055737,0
1475055746,0
1475055755,0
1475055781,0
1475055790,0
1475055799,0
1475055808,0
1475055835,0
1475055844,0
1475055854,0
1475055863,0
1475055872,0
1475055898,0
1475055907,0
1475055916,0
1475055925,0
1475055934,0
1475055961,0
1475055970,0
1475055980,0
1475055989,0
1475056016,0
1475056025,0
1475056034,0
1475056043,0
1475056052,0
1475056079,0
1475056088,0
1475056097,0
1475056106,0
1475056115,0
1475056142,0
1475056151,0
1475056160,0
1475056169,0
1475056178,0
1475056206,0
1475056215,0
1475056224,0
1475056233,0
1475056260,0
1475056269,0
1475056278,0
1475056288,0
1475056297,0
1475056323,0
1475056332,0
1475056341,0
1475056350,0
1475056359,0
1475056387,0
1475056396,0
1475056405,0
1475056414,0
1475056441,0
1475056450,0
1475056459,0
1475056468,0
1475056477,0
1475056504,0
1475056513,0
1475056522,0
1475056531,0
1475056541,0
1475056567,0
1475056576,0
1475056585,0
1475056594,0
1475056603,0
1475056630,0
1475056639,0
1475056648,0
1475056657,0
1475056685,0
1475056694,0
1475056703,0
1475056712,0
1475056721,0
1475056747,0
1475056756,0
1475056765,0
1475056774,0
1475056783,0
1475056810,0
1475056819,0
1475056828,0
1475056837,0
1475056865,0
1475056874,0
1475056883,0
1475056892,0
1475056901,0
1475056928,0
1475056937,0
1475056946,0
1475056955,0
1475056964,0
1475056991,0
1475057000,0
1475057009,0
1475057018,0
1475057027,0
1475057054,0
1475057063,0
1475057072,0
1475057081,0
1475057109,0
1475057118,0
1475057127,0
1475057136,0
1475057145,0
1475057171,0
1475057180,0
1475057189,0
1475057198,0
1475057207,0
1475057234,0
1475057243,0
1475057252,0
1475057261,0
1475057289,0
1475057298,0
1475057307,0
1475057316,0
1475057325,0
1475057352,0
1475057361,0
1475057370,0
1475057379,0
1475057388,0
1475057414,0
1475057423,0
1475057433,0
1475057442,0
1475057451,0
1475057478,0
1475057487,0
1475057496,0
1475057505,0
1475057532,0
1475057541,0
1475057550,0
1475057559,0
1475057568,0
1475057595,0
1475057604,0
1475057613,0
1475057622,0
1475057631,0
1475057658,0
1475057667,0
1475057676,0
1475057685,0
1475057713,0
1475057722,0
1475057731,0
1475057740,0
1475057749,0
1475057776,0
1475057785,0
1475057794,0
1475057803,0
1475057812,0
1475057839,0
1475057849,0
1475057858,0
1475057867,0
1475057876,0
1475057903,0
1475057912,0
1475057921,0
1475057930,0
1475057956,0
1475057965,0
1475057974,0
1475057983,0
1475057992,0
1475058019,0
1475058028,0
1475058038,0
1475058047,0
1475058056,0
1475058083,0
1475058092,0
1475058101,0
1475058110,0
1475058119,0
1475058145,0
1475058154,0
1475058163,0
1475058172,0
1475058200,0
1475058209,0
1475058218,0
1475058227,0
1475058236,0
1475058262,0
1475058271,0
1475058280,0
1475058289,0
1475058298,0
1475058326,0
1475058335,0
1475058344,0
1475058353,0
1475058380,0
1475058389,0
1475058398,0
1475058407,0
1475058416,0
1475058443,0
1475058452,0
1475058461,0
1475058470,0
1475058479,0
1475058507,0
1475058516,0
1475058525,0
1475058534,0
1475058543,0
1475058569,0
1475058578,0
1475058587,0
1475058596,0
1475058623,0
1475058632,0
1475058641,0
1475058651,0
1475058660,0
1475058686,0
1475058695,0
1475058704,0
1475058713,0
1475058722,0
1475058749,0
1475058758,0
1475058767,0
1475058776,0
1475058804,0
1475058813,0
1475058822,0
1475058831,0
1475058840,0
1475058867,0
1475058876,0
1475058885,0
1475058894,0
1475058903,0
1475058931,0
1475058940,0
1475058949,0
1475058958,0
1475058967,0
1475058993,0
1475059002,0
1475059011,0
1475059020,0
1475059047,0
1475059057,0
1475059066,0
1475059075,0
1475059084,0
1475059110,0
1475059119,0
1475059128,0
1475059137,0
1475059146,0
1475059174,0
